9.0,-73.93219757080078,40.79558181762695,-73.93547058105469,40.80010986328125,1,0
4.5,-73.967703,40.756252,-73.972677,40.747745,1,1
30.5,-73.86369323730469,40.76985168457031,-73.8174819946289,40.664794921875,1,2
4.5,-73.969182,40.766816,-73.962413,40.778255,1,3
5.7,-73.975688,40.751843,-73.97884,40.744205,1,4
20.5,-73.993289,40.752283,-73.940769,40.788656,1,5
4.1,-73.944658,40.779262,-73.954415,40.781145,1,6
11.5,-73.834687,40.717252,-73.83961,40.752702,1,7
6.9,-73.987127,40.738842,-73.969777,40.759165,1,8
4.9,-74.008033,40.722897,-74.000918,40.728945,5,9
7.3,-74.008667,40.704718,-74.01398,40.713352,2,10
12.0,-73.968301,40.787141,-73.959485,40.768416,3,11
6.9,-73.999427,40.734907,-74.010997,40.716223,2,12
11.0,-73.957864,40.779666,-73.982576,40.77226,1,13
5.0,-74.009482,40.712785,-74.013847,40.715592,1,14
11.0,-73.98448181152344,40.73701095581055,-73.99234771728516,40.76161193847656,1,15
7.0,-73.986363,40.734775,-73.999352,40.723502,1,16
4.9,-73.975211,40.758554,-73.967553,40.766016,2,17
16.0,-73.97158813476562,40.782230377197266,-73.99160766601562,40.750038146972656,3,18
8.1,-73.958303,40.784473,-73.982972,40.781777,2,19
4.9,-73.964104,40.767846,-73.97504,40.752855,2,20
12.1,-73.978631,40.724621,-73.945603,40.716552,2,21
7.3,-73.980868,40.783878,-73.965785,40.804497,1,22
12.5,-73.968585,40.764355,-74.003715,40.755653,2,23
4.9,-73.96878,40.791067,-73.963247,40.803692,1,24
10.1,-73.96747,40.793077,-73.96769,40.762835,5,25
7.0,-73.963483,40.757475,-73.951645,40.766465,5,26
5.3,-73.966165,40.753733,-73.954155,40.766828,1,27
10.0,-73.998366,40.732127,-73.977516,40.747934,1,28
10.9,-73.99259,40.742957,-73.989908,40.711053,1,29
10.5,-74.00172,40.71972,-73.986252,40.756257,2,30
4.9,-73.995187,40.734047,-74.005622,40.727135,1,31
6.1,-73.99808,40.724267,-73.980075,40.722293,1,32
10.0,-73.98198699951172,40.771278381347656,-73.99223327636719,40.74360275268555,1,33
14.0,-74.015895,40.711292,-73.989815,40.73943,3,34
18.5,-73.983705,40.749837,-74.012545,40.701477,1,35
9.5,-73.98023986816406,40.76522445678711,-73.97891235351562,40.74603271484375,1,36
4.0,-73.990617,40.750872,-73.99423,40.746022,1,37
5.5,-73.958535,40.772948,-73.962084,40.763588,2,38
30.5,-73.865735,40.770648,-73.967717,40.765085,1,39
9.0,-73.991203,40.765642,-73.988922,40.762127,1,40
12.5,-73.99488,40.759222,-73.978488,40.764965,2,41
4.5,-73.973634,40.748085,-73.981355,40.737335,1,42
6.5,-73.98574,40.7382,-74.0018,40.735255,2,43
10.0,-73.972475,40.762272,-73.984878,40.76854,1,44
23.0,-73.988708,40.758083,-74.003327,40.706088,2,45
5.3,-73.980278,40.754152,-73.980185,40.741045,1,46
5.3,-73.962375,40.767332,-73.971362,40.76606,1,47
8.1,-73.955557,40.773638,-73.98322,40.77425,1,48
9.7,-74.010177,40.71977,-74.002273,40.755885,5,49
5.7,-74.007745,40.724103,-74.000172,40.734035,1,50
4.5,-73.980883,40.747862,-73.994369,40.752608,1,51
8.0,-73.988273,40.769392,-73.971773,40.79557,1,52
9.5,-74.00153350830078,40.73094177246094,-73.9853515625,40.76145935058594,3,53
10.5,-73.95481,40.820655,-73.980733,40.775087,5,54
5.5,-74.00416564941406,40.74771499633789,-73.9878921508789,40.743438720703125,2,55
11.0,-73.985642,40.756237,-73.962009,40.778147,4,56
4.5,-73.976297,40.78072,-73.98218,40.772937,1,57
34.8,-73.999478,40.761405,-73.870993,40.773965,1,58
11.0,-73.981928,40.782068,-73.995973,40.760652,1,59
14.5,-73.96400451660156,40.77381134033203,-73.98326873779297,40.756011962890625,2,60
18.5,-74.0038,40.726077,-73.975625,40.761077,6,61
6.5,-73.979165,40.760528,-73.990381,40.750544,1,62
13.0,-73.98614501953125,40.72235107421875,-73.96569061279297,40.756103515625,1,63
9.0,-73.993932,40.735817,-74.009865,40.721557,1,64
17.0,-73.978175,40.763137,-74.006633,40.70593,1,65
7.5,-73.979469,40.763859,-73.980422,40.753571,1,66
6.0,-73.99081,40.734712,-73.998325,40.726196,1,67
6.0,-73.98136,40.768202,-73.98116,40.779107,1,68
4.9,-73.986139,40.72622,-73.975545,40.719097,1,69
11.3,-73.951096,40.771038,-73.992305,40.749462,1,70
4.9,-73.968805,40.769958,-73.973415,40.763819,2,71
8.5,-73.946353,40.78137,-73.978034,40.777991,1,72
7.0,-73.96412,40.76221,-73.970695,40.764525,1,73
8.5,-74.007732,40.743172,-73.98574,40.742552,1,74
13.3,-73.987343,40.76042,-74.000902,40.724088,2,75
25.3,-73.933316,40.803103,-73.861226,40.735429,1,76
8.1,-73.987746,40.722759,-74.000635,40.740735,2,77
3.7,-73.971941,40.78584,-73.973747,40.78928,1,78
6.9,-73.986526,40.753097,-73.993838,40.734362,3,79
30.75,-73.862589,40.76925,-73.926672,40.861192,1,80
6.5,-73.986003,40.74064,-73.998974,40.724914,1,81
5.3,-73.947837,40.804692,-73.950955,40.794539,4,82
6.0,-73.978764,40.720039,-73.996651,40.725431,1,83
18.5,-73.970507,40.793902,-73.923053,40.825972,2,84
4.5,-73.987459,40.739096,-73.990076,40.729636,1,85
9.3,-73.964433,40.760403,-73.9273,40.7674,2,86
9.3,-74.002037,40.71935,-73.991348,40.750102,1,87
5.5,-73.978068,40.764317,-73.978276,40.759954,1,88
23.5,-73.97299,40.756782,-73.999,40.713687,1,89
4.1,-73.979018,40.777635,-73.987166,40.776314,1,90
4.5,-73.962001,40.759521,-73.954308,40.77011,1,91
4.1,-73.982747,40.763675,-73.990187,40.767192,1,92
6.5,-73.993433,40.74715,-73.982782,40.73138,1,93
23.5,-73.99758,40.72249,-73.95734,40.65585,1,94
5.7,-74.014598,40.717077,-74.011437,40.710177,1,95
9.0,-73.995912,40.743837,-74.008157,40.747282,1,96
13.5,-73.996548,40.745213,-74.014978,40.711242,1,97
6.0,-73.982541,40.735485,-73.987927,40.738923,1,98
17.0,-73.95465,40.783822,-73.987697,40.732752,1,99
5.7,-73.991912,40.77512,-73.980943,40.764863,1,100
6.9,-73.989563,40.756225,-73.996121,40.740244,1,101
15.0,-73.995177,40.765072,-73.955577,40.803957,1,102
13.0,-73.97578430175781,40.68364715576172,-73.91886138916016,40.68163299560547,1,103
