11.3,2011-07-27 09:45:56 UTC,-73.98012,40.730552,-73.990246,40.756076,2,0
10.0,2014-12-08 21:50:00 UTC,-73.97866,40.752247,-73.955233,40.777127,1,1
11.0,2013-12-26 18:32:32 UTC,-73.873022,40.774008,-73.907011,40.779224,1,2
8.5,2013-03-07 17:27:13 UTC,-73.951629,40.766381,-73.9672,40.763297,1,3
17.5,2014-05-17 15:15:00 UTC,-73.973497,40.75226,-73.98016,40.783375,1,4
4.5,2012-07-19 06:27:00 UTC,-73.986312,40.762285,-73.989482,40.7522,2,5
6.9,2012-04-18 22:37:09 UTC,-73.955483,40.77361,-73.950013,40.775647,3,6
8.1,2010-12-21 13:08:00 UTC,-73.96252,40.754513,-73.988832,40.755882,5,7
7.3,2010-12-19 18:25:51 UTC,-73.967995,40.765737,-73.981012,40.7446,1,8
7.5,2014-10-06 15:16:00 UTC,-73.99088,40.73448,-74.00699,40.72737,1,9
4.1,2011-02-10 20:18:14 UTC,-73.970104,40.762588,-73.975855,40.764103,3,10
4.5,2011-10-05 08:14:00 UTC,-73.981462,40.741158,-73.993212,40.746617,1,11
7.7,2009-12-07 20:49:00 UTC,-74.00925,40.714737,-73.9973,40.721907,5,12
4.1,2010-08-17 16:58:23 UTC,-73.956398,40.768423,-73.95991,40.773703,2,13
10.1,2012-03-24 05:43:51 UTC,-73.953508,40.771416,-73.992265,40.757328,2,14
14.1,2011-05-26 08:35:30 UTC,-73.945497,40.774122,-73.980376,40.750815,1,15
9.0,2015-03-28 02:15:49 UTC,-74.0047378540039,40.74176025390625,-73.98516082763672,40.73236846923828,1,16
19.7,2009-07-04 08:36:00 UTC,-73.960432,40.801452,-73.871292,40.774142,1,17
7.7,2010-04-29 12:28:00 UTC,-73.991223,40.7498,-73.974768,40.763423,3,18
14.9,2012-06-23 17:07:10 UTC,-74.008559,40.714336,-73.976006,40.698878,1,19
6.1,2012-07-05 14:18:00 UTC,-73.974173,40.764213,-73.982992,40.754877,2,20
4.5,2009-11-05 06:47:00 UTC,-73.983467,40.765882,-73.980215,40.77391,1,21
4.5,2010-08-01 02:54:04 UTC,-74.003986,40.752565,-74.003623,40.759184,4,22
8.5,2009-12-07 20:49:00 UTC,-73.982807,40.764227,-73.971117,40.754797,1,23
6.5,2011-10-05 08:14:00 UTC,-73.985247,40.71562,-73.99269,40.728475,1,24
10.5,2010-11-08 20:02:50 UTC,-74.009268,40.713043,-73.99474,40.760764,1,25
5.7,2010-05-21 07:21:52 UTC,-73.94148,40.791791,-73.937137,40.80444,1,26
4.5,2014-02-24 18:22:00 UTC,-73.95845,40.777962,-73.954518,40.783735,1,27
4.9,2012-07-05 14:18:00 UTC,-73.975675,40.760337,-73.997845,40.729442,1,28
10.5,2011-10-05 08:14:00 UTC,-74.008162,40.738865,-74.009118,40.709007,1,29
11.0,2014-02-24 18:22:00 UTC,-73.970707,40.755777,-73.982995,40.775082,1,30
7.3,2010-04-29 12:28:00 UTC,-73.991342,40.740058,-73.977457,40.7515,1,31
6.9,2009-09-30 08:50:27 UTC,-73.963835,40.754431,-73.967234,40.765486,2,32
11.3,2012-02-21 11:53:00 UTC,-73.954702,40.789317,-73.995332,40.75296,1,33
11.4,2009-01-02 22:16:39 UTC,-73.983413,40.763041,-73.99177,40.726,1,34
3.0,2013-09-17 00:33:41 UTC,-73.976258,40.786085,-73.974417,40.788517,2,35
7.3,2009-05-27 20:37:00 UTC,-73.98154,40.770285,-73.987232,40.749925,2,36
9.7,2012-06-15 11:54:53 UTC,-73.996062,40.725672,-74.00793,40.74536,1,37
9.5,2015-01-22 20:41:35 UTC,-73.98169708251953,40.77848434448242,-73.96141815185547,40.76686096191406,1,38
6.5,2009-07-01 11:30:39 UTC,-73.982394,40.76841,-73.970893,40.785988,1,39
4.0,2013-12-09 15:03:00 UTC,-73.95782,40.773667,-73.958478,40.778412,1,40
12.5,2013-11-24 00:47:56 UTC,-73.982243,40.755751,-73.984578,40.724598,1,41
6.5,2014-05-20 23:09:00 UTC,-73.969868,40.76263,-73.983097,40.750542,1,42
4.9,2009-07-20 18:29:02 UTC,-73.955315,40.782982,-73.950264,40.775444,1,43
11.3,2009-10-20 21:04:25 UTC,-73.978217,40.752275,-73.972523,40.784098,2,44
16.0,2014-07-09 19:44:12 UTC,-73.976064,40.74488,-74.014473,40.709845,1,45
9.3,2011-12-03 10:28:00 UTC,-73.989555,40.75065,-73.9784,40.767182,5,46
5.5,2014-07-23 01:16:39 UTC,-73.98434,40.755049,-73.995843,40.7593,1,47
5.5,2013-04-18 08:48:00 UTC,-73.997877,40.740967,-73.99855,40.735062,1,48
7.0,2014-06-03 23:32:19 UTC,-74.000107,40.733024,-73.978914,40.725032,1,49
12.0,2013-09-09 11:39:06 UTC,-74.006357,40.73287,-73.981075,40.759402,1,50
8.5,2010-12-21 13:08:00 UTC,-74.001067,40.741612,-73.977868,40.751587,1,51
5.3,2012-05-09 19:34:31 UTC,-73.967705,40.761714,-73.973792,40.754422,2,52
9.3,2010-04-03 15:04:44 UTC,-73.988879,40.730884,-73.977198,40.757334,1,53
14.1,2011-04-07 22:56:01 UTC,-73.982671,40.772054,-73.988282,40.727689,1,54
11.0,2014-12-08 21:50:00 UTC,-73.960227,40.772832,-73.974072,40.744052,3,55
14.0,2012-11-19 17:41:00 UTC,-73.984342,40.742622,-73.962933,40.775082,1,56
11.0,2012-11-19 17:41:00 UTC,-73.966445,40.767177,-73.974592,40.790807,1,57
29.3,2010-05-26 16:15:03 UTC,-73.962359,40.810505,-73.99436,40.726861,1,58
5.7,2010-09-14 21:11:33 UTC,-73.999055,40.734278,-73.97456,40.756923,1,59
7.5,2014-02-09 10:48:13 UTC,-73.957621,40.768367,-73.954599,40.783307,2,60
44.5,2015-05-11 14:48:18 UTC,-73.87073516845703,40.773624420166016,-73.98848724365234,40.66111755371094,1,61
8.5,2012-02-21 11:53:00 UTC,-73.984047,40.755277,-73.966485,40.755155,1,62
5.7,2009-09-24 21:36:16 UTC,-73.98514,40.756367,-73.994011,40.749964,2,63
10.9,2009-07-08 18:41:34 UTC,-73.957791,40.761494,-73.992264,40.734676,1,64
7.7,2012-07-05 14:18:00 UTC,-74.000632,40.732237,-73.98446,40.754307,1,65
6.5,2013-12-06 14:55:00 UTC,-73.988965,40.736412,-73.980582,40.746547,1,66
4.1,2009-09-25 03:47:00 UTC,-73.946253,40.816877,-73.938007,40.823012,1,67
6.9,2009-12-21 10:37:22 UTC,-73.998554,40.746095,-73.983363,40.734395,1,68
15.0,2014-10-16 09:21:39 UTC,-73.99104,40.756145,-73.970787,40.751319,1,69
7.0,2014-05-20 23:09:00 UTC,-73.976192,40.764072,-73.988592,40.757682,1,70
8.1,2010-06-03 09:02:36 UTC,-73.997745,40.746422,-73.977705,40.755509,1,71
7.3,2012-03-04 00:57:00 UTC,-73.951352,40.712208,-73.945955,40.727333,3,72
5.3,2010-05-21 19:51:16 UTC,-73.985437,40.760153,-73.96928,40.756987,1,73
45.33,2014-05-17 15:15:00 UTC,-73.995078,40.760447,-73.87357,40.774137,6,74
6.5,2010-02-25 20:14:00 UTC,-73.993062,40.73481,-74.004662,40.746377,2,75
16.9,2012-05-05 22:46:05 UTC,-74.00979,40.712483,-73.959293,40.768908,1,76
10.0,2013-07-30 18:46:06 UTC,-73.995057,40.736865,-73.970154,40.749771,1,77
15.3,2012-03-28 13:58:25 UTC,-73.9195,40.743205,-73.980249,40.772949,1,78
12.1,2011-06-27 21:51:57 UTC,-74.000297,40.742809,-74.000297,40.742809,4,79
4.1,2009-06-16 11:07:28 UTC,-73.952514,40.76953,-73.951031,40.772363,1,80
11.3,2010-12-21 13:08:00 UTC,-73.972993,40.746615,-73.994002,40.717995,3,81
8.0,2014-05-17 15:15:00 UTC,-73.967913,40.7555,-73.976492,40.736017,2,82
8.0,2014-10-16 09:21:39 UTC,-73.997076,40.741825,-74.004658,40.721444,1,83
6.9,2012-03-04 00:57:00 UTC,-73.972552,40.780892,-73.954363,40.784032,4,84
10.5,2010-09-08 23:12:24 UTC,-73.97368,40.764778,-73.982283,40.770642,1,85
13.5,2012-12-06 19:35:04 UTC,-73.966095,40.794788,-73.98219,40.765969,2,86
3.0,2012-12-31 23:06:34 UTC,-73.988198,40.76963,-73.985909,40.772986,1,87
3.7,2009-10-20 21:04:25 UTC,-73.982185,40.775424,-73.983777,40.780731,2,88
13.0,2013-09-09 11:39:06 UTC,-73.973128,40.755672,-73.99903,40.72001,2,89
9.0,2014-10-11 10:05:02 UTC,-74.004058,40.721843,-74.006923,40.741686,1,90
8.5,2014-03-18 18:57:09 UTC,-74.01317,40.716424,-74.003015,40.733193,1,91
45.0,2009-01-30 14:41:26 UTC,-74.008449,40.705444,-73.789613,40.647091,1,92
5.7,2010-04-29 12:28:00 UTC,-73.984855,40.748188,-73.974928,40.74177,4,93
7.5,2013-03-08 23:02:06 UTC,-73.985772,40.747133,-73.98643,40.761998,1,94
11.3,2012-07-05 14:18:00 UTC,-73.9544,40.764175,-73.988012,40.755492,5,95
18.0,2013-06-27 13:09:24 UTC,-73.956102,40.787511,-73.971695,40.750728,3,96
11.0,2015-04-13 10:18:42 UTC,-73.96033477783203,40.77597427368164,-73.97659301757812,40.751426696777344,1,97
6.1,2012-07-05 14:18:00 UTC,-73.98448,40.769585,-73.992372,40.759177,1,98
5.3,2010-04-29 12:28:00 UTC,-73.954578,40.765587,-73.96541,40.766765,5,99
5.3,2011-11-02 19:09:52 UTC,-73.980055,40.745802,-73.980497,40.734375,1,100
23.87,2010-10-10 22:01:56 UTC,-73.862675,40.768967,-73.949583,40.780954,2,101
23.5,2013-12-06 14:55:00 UTC,-73.873065,40.773905,-73.944297,40.77736,1,102
4.9,2010-11-15 23:59:51 UTC,-73.966449,40.759666,-73.978537,40.761119,3,103
5.5,2013-03-27 15:48:20 UTC,-73.996581,40.75305,-73.991,40.761234,1,104
10.5,2014-05-20 23:09:00 UTC,-73.98587,40.76276,-73.98461,40.76455,1,105
5.5,2012-11-19 17:41:00 UTC,-73.965287,40.771975,-73.95541,40.77167,1,106
17.0,2014-04-28 20:34:03 UTC,-73.979554,40.764602,-74.005575,40.711285,1,107
3.5,2013-04-01 00:21:32 UTC,-73.999471,40.728416,-74.002922,40.727614,2,108
7.3,2009-09-26 22:01:32 UTC,-73.997637,40.756552,-73.971791,40.746817,1,109
10.0,2015-05-22 23:23:16 UTC,-73.97164154052734,40.76301574707031,-73.99044036865234,40.75088119506836,1,110
7.3,2010-11-29 22:33:56 UTC,-73.957993,40.768221,-73.97706,40.776621,1,111
9.5,2014-05-17 15:15:00 UTC,-73.983192,40.74905,-74.002127,40.75504,6,112
